Job Id,Unit Id,Annotation_Id,Unit,Annotated Span,Media_Unit-Annotation_Score,Expert,Ground_Truth
245,15,wsj_0340,Earlier yesterday the Societe de Bourses Francaises was told that a unit of Framatome S.A. also bought Navigation Mixte shares this purchase covering more than 160000 shares .,bought,0.57,1,1
245,16,wsj_0585,IN Broadcasting surged 4 5/8 to 112 5/8,surged,0.94,1,1
245,17,APW19980213.1320,This will add nearly 700 seats a week on the route,will add,0.84,1,1
245,18,wsj_0127,The British paper packaging and publishing concern said profit from continuing lines fell 10 % to # 118 million from # 130.6 million .,fell,0.72,1,1
245,19,wsj_0527,Crossland said it retained three investment bankers to assist it in developing and implementing a financial restructuring plan,retained,0.56,1,1
245,21,wsj_0570,Under the terms Milton Roy will pay an initial $ 4 million for the operations and additional payments during the next four years based on the earnings performance of the businesses .,pay,0.82,1,1
245,24,wsj_0027,They expect him to cut costs throughout the organization,cut,0.83,0,1
245,27,wsj_1031,Under certain circumstances the rights would entitle Philip Morris holders to buy shares of either the company or its acquirer for half price .,buy,0.8,1,1
245,28,wsj_0324,The acquisition brings together the two largest competitors to Home Shopping Network Inc. which now reaches more viewers than any other company in the video shopping industry .,acquisition,0.86,1,1
245,29,wsj_1039,Amdahl 's results were somewhat worse than expected,results,0.9,1,1
245,30,wsj_1013,Columbia officials said they do n't know how quickly they will dispose of the thrift 's junk bonds because federal regulations such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries have n't yet been completed .,dispose,0.55,1,1
245,31,ABC19980108.1830.0711,And Wong Kwan will be lucky to break even,break,0.65,1,1
245,32,wsj_0610,As expected Kellogg reported lower third-quarter earnings .,reported,0.91,1,1
245,33,wsj_1033,The unit said it can provide no assurance a transaction will occur,transaction,0.85,1,1
245,35,wsj_0172,The Midwest Financial subsidiary banks will continue to operate under their current names until early 1990 when each will adopt the First of America name .,adopt,0.58,1,1
245,36,wsj_1008,Lawrence Insurance underwrites mostly primary insurance a company spokesman said .,underwrites,0.84,1,1
245,37,wsj_1013,Its ratio of tangible equity to total assets as of Sept . 30 was 3.6 % and total equity was $ 457.9 million .,[NONE],0.82,1,1
245,38,wsj_0161,In addition Hadson said it will write off about $ 3.5 million in costs related to international exploration leases where exploration efforts have been unsuccessful .,write,0.57,1,1
245,39,AP900816-0139,"British Foreign Office minister William Waldegrave called the order """" grave and sinister . """"",called,0.69,1,1
245,39,AP900816-0139,"British Foreign Office minister William Waldegrave called the order """" grave and sinister . """"",order,0.69,0,1
245,41,wsj_0679,Hewlett - Packard Co. said it raised its stake in Octel Communications Corp. to 8.5 % of the common shares outstanding,raised,0.73,1,1
245,42,wsj_0585,Merrill Lynch Goldman Sachs and Kidder Peabody in addition to Shearson do program-trade OTC stocks .,program-trade,0.86,0,0
245,43,wsj_0585,Because of program trading it is more difficult to trade many OTC stocks without sharp price moves a condition known as illiquidity .,trade,0.69,1,1
245,44,wsj_0124,In American Stock Exchange composite trading Citadel shares closed yesterday at $ 45.75 down 25 cents .,closed,0.69,1,1
245,46,APW19980219.0476,His men have held the stronghold _ which is on the border just opposite the Thai province of Surin _ against repeated intense attacks by Hun Sen 's troops,attacks,0.66,1,1
245,47,wsj_1006,Mr. Lortie 's departure while sudden was seen as inevitable in light of the shift in strategy .,departure,0.85,1,1
245,48,CNN19980223.1130.0960,Weakened oil prices have already made life easier for motorists at the gas pump,Weakened,0.56,0,1
245,50,WSJ900813-0157,"The Bush administration immediately said it """" categorically """" rejects the proposals .",proposals,0.65,1,1
245,50,WSJ900813-0157,"The Bush administration immediately said it """" categorically """" rejects the proposals .",rejects,0.65,1,1
246,51,VOA19980305.1800.2603,She says security under the fundamentalist Taleban government is better but everything else is worse .,says,0.67,1,1
246,52,wsj_0344,Net sales for this year 's third quarter were $ 14 million down from $ 21.4 million last year .,[NONE],0.83,1,1
246,54,wsj_0583,Japanese government officials eager to rebut foreign criticism of Japanese investments overseas hailed the transaction as proof foreigners can make similar investments in Japan .,transaction,0.37,1,1
246,54,wsj_0583,Japanese government officials eager to rebut foreign criticism of Japanese investments overseas hailed the transaction as proof foreigners can make similar investments in Japan .,criticism,0.3,1,1
246,54,wsj_0583,Japanese government officials eager to rebut foreign criticism of Japanese investments overseas hailed the transaction as proof foreigners can make similar investments in Japan .,hailed,0.3,1,1
246,54,wsj_0583,Japanese government officials eager to rebut foreign criticism of Japanese investments overseas hailed the transaction as proof foreigners can make similar investments in Japan .,investments,0.3,0,1
246,54,wsj_0583,Japanese government officials eager to rebut foreign criticism of Japanese investments overseas hailed the transaction as proof foreigners can make similar investments in Japan .,rebut,0.3,1,1
246,56,wsj_1003,Of all the major steelmakers Bethlehem would seem to be the most vulnerable to a slowdown .,slowdown,0.81,1,1
246,57,wsj_0950,In the nine months GM Hughes net fell 6.6 % to $ 486.6 million or $ 1.48 a share from $ 521 million or $ 1.58 a share .,fell,0.71,0,1
246,59,WSJ900813-0157,Two Middle East terrorists with records of successful attacks against Western targets Abu Nidal and Abu Abbas have ties to Baghdad .,attacks,0.73,0,1
246,60,wsj_0781,Intel 's microprocessors are the chips of choice in many of today 's personal computers and the 80486 microprocessor is the spearhead of the company 's bid to guard that spot in the next generation of machines,[NONE],0.7,1,1
246,61,WSJ910225-0066,There are likely to be additional American prisoners of war taken and there are signs that President Hussein is taking Kuwaiti hostages .,taking,0.38,1,1
246,62,wsj_1006,Bertin Nadeau newly appointed chairman and interim chief executive of Provigo would n't say if Mr. Lortie was asked to leave .,appointed,0.69,1,1
246,63,wsj_0132,The 32 % state-owned DSM had eight million guilders of extraordinary charges in the latest quarter mainly to reflect one-time losses in connection with the disposal of some operations .,disposal,0.62,1,1
246,63,wsj_0132,The 32 % state-owned DSM had eight million guilders of extraordinary charges in the latest quarter mainly to reflect one-time losses in connection with the disposal of some operations .,charges,0.41,1,1
246,63,wsj_0132,The 32 % state-owned DSM had eight million guilders of extraordinary charges in the latest quarter mainly to reflect one-time losses in connection with the disposal of some operations .,losses,0.41,1,1
246,65,wsj_0973,The deal which will involve an initial $ 20 million investment was struck with a handshake he added .,handshake,0.59,1,1
246,65,wsj_0973,The deal which will involve an initial $ 20 million investment was struck with a handshake he added .,deal,0.53,1,1
246,65,wsj_0973,The deal which will involve an initial $ 20 million investment was struck with a handshake he added .,struck,0.42,1,1
246,66,ABC19980108.1830.0711,They believe ah it will be always up going up and up ah forever,going,0.67,1,1
246,68,ea980120.1830.0071,But now we 're going to go back to New York where Diane Sawyer has the rest of the news .,go,0.38,1,1
246,71,APW19980227.0489,The assassination touched off a murderous rampage by Hutu security forces and civilians who slaughtered mainly Tutsis but also Hutus who favored reconciliation with the minority .,assassination,0.56,1,1
246,71,APW19980227.0489,The assassination touched off a murderous rampage by Hutu security forces and civilians who slaughtered mainly Tutsis but also Hutus who favored reconciliation with the minority .,rampage,0.47,1,1
246,71,APW19980227.0489,The assassination touched off a murderous rampage by Hutu security forces and civilians who slaughtered mainly Tutsis but also Hutus who favored reconciliation with the minority .,slaughtered,0.37,1,1
246,71,APW19980227.0489,The assassination touched off a murderous rampage by Hutu security forces and civilians who slaughtered mainly Tutsis but also Hutus who favored reconciliation with the minority .,touched,0.37,1,1
246,72,wsj_0610,Led by its oat-based Cheerios line General Mills has gained an estimated 2 % share so far this year mostly at the expense of Kellogg .,gained,0.59,1,1
246,73,PRI19980213.2000.0313,And in San Francisco a mansion overlooking the Pacific Ocean and the Golden Gate Bridge is slipping toward the sea .,slipping,0.66,1,1
246,74,ABC19980108.1830.0711,You can get seventy percent discounts at the shopping malls,discounts,0.79,1,1
246,76,CNN19980227.2130.0067,New evidence is suggesting that a series of bombings in Atalanta and last month 's explosion at an Alabama women 's clinic might be related,bombings,0.74,1,1
246,76,CNN19980227.2130.0067,New evidence is suggesting that a series of bombings in Atalanta and last month 's explosion at an Alabama women 's clinic might be related,explosion,0.44,1,1
246,77,wsj_0768,Junk-fund holders have barely broken even this year as fat interest payments barely managed to offset declining prices .,broken,0.51,1,1
246,77,wsj_0768,Junk-fund holders have barely broken even this year as fat interest payments barely managed to offset declining prices .,managed,0.43,1,1
246,78,wsj_1006,In a related move Pierre Lortie chairman and chief executive resigned .,resigned,0.9,1,1
246,80,PRI19980121.2000.2591,Most of the city 's monuments were destroyed including a magnificent tiled mosque which dominated the skyline for centuries .,destroyed,0.82,1,1
246,81,wsj_0670,The company also said it continues to explore all options concerning the possible sale of National Aluminum 's 54.5 % stake in an aluminum smelter in Hawesville Ky .,explore,0.6,1,1
246,81,wsj_0670,The company also said it continues to explore all options concerning the possible sale of National Aluminum 's 54.5 % stake in an aluminum smelter in Hawesville Ky .,said,0.36,1,1
246,82,APW19980322.0749,Police arrested six Protestants on suspicion of rioting,arrested,0.55,1,1
246,83,wsj_0768,Fidelity 's junk fund has fallen 2.08 % this year through Oct . 19 Lipper says ;,fallen,0.62,1,1
246,85,wsj_0810,Mr. Fournier said that as Navigation Mixte chairman he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business .,managing,0.46,0,1
246,86,WSJ910225-0066,Perhaps more important it appears that allied troops have n't yet fully engaged Iraq 's vaunted Republican Guard which has been sitting just north of the Iraq - Kuwait border and is considered the most potent element in the Iraqi defense .,engaged,0.55,1,1
246,88,wsj_0927,As a result U.S. Trust 's earnings have been hurt .,hurt,0.52,1,1
246,89,wsj_0329,Coda Energy Inc. said it arranged a $ 50 million credit facility with NCNB Texas National Bank a unit of NCNB Corp. of Charlotte N.C.,arranged,0.74,1,1
246,90,wsj_0585,Friday 's trading volume totaled 132.8 million shares,trading,0.82,0,1
246,92,WSJ910225-0066,The American hope is that someone from within Iraq perhaps from the army 's professional ranks will step forward and push Saddam Hussein aside so that the country can begin recovering from the disaster .,push,0.52,0,1
246,93,AP900815-0044,Also today King Hussein of Jordan arrived in Washington seeking to mediate the Persian Gulf crisis .,crisis,0.46,1,1
246,93,AP900815-0044,Also today King Hussein of Jordan arrived in Washington seeking to mediate the Persian Gulf crisis .,arrived,0.4,1,1
246,93,AP900815-0044,Also today King Hussein of Jordan arrived in Washington seeking to mediate the Persian Gulf crisis .,mediate,0.4,1,1
246,94,wsj_0760,However the company 's petroleum services segment while profitable was hurt by high financing costs associated with the company 's buy-out of a 50 % stake in Eastman Christensen Co. from Texas Eastern Corp. last June .,buy-out,0.55,1,1
246,94,wsj_0760,However the company 's petroleum services segment while profitable was hurt by high financing costs associated with the company 's buy-out of a 50 % stake in Eastman Christensen Co. from Texas Eastern Corp. last June .,hurt,0.55,1,1
246,97,APW19980219.0476,At the time Howes was captured the Khmer Rouge were a more or less united guerrilla force with more than 10000 men under arms .,captured,0.8,1,1
246,98,wsj_0778,A seizure also would make the case the largest -- and one of the first -- in which lawyers ' fees have been confiscated in a prosecution unrelated to drugs,seizure,0.68,1,1
246,100,wsj_1013,Columbia announced the results after the close of the stock market,announced,0.68,1,1
247,101,PRI19980303.2000.2550,Pastor James Allmen of the fellowship church and school in Ashburn has led the anti-Saudi campaign,campaign,0.75,1,1
247,102,wsj_0781,The real culprits they said are computer makers such as IBM that have jumped the gun to unveil 486-based products .,unveil,0.59,1,1
247,102,wsj_0781,The real culprits they said are computer makers such as IBM that have jumped the gun to unveil 486-based products .,jumped,0.49,1,1
247,102,wsj_0781,The real culprits they said are computer makers such as IBM that have jumped the gun to unveil 486-based products .,said,0.39,1,1
247,103,CNN19980213.2130.0155,President Clinton meantime glossed over stern warnings from Moscow on Thursday that US air strikes against Iraq could do serious harm to relations with the Kremlin .,glossed,0.48,1,1
247,103,CNN19980213.2130.0155,President Clinton meantime glossed over stern warnings from Moscow on Thursday that US air strikes against Iraq could do serious harm to relations with the Kremlin .,warnings,0.4,1,1
247,104,wsj_1031,The giant foods tobacco and brewing company said it will issue common-share purchase rights to shareholders of record Nov . 8 .,issue,0.59,1,1
247,105,AP900815-0044,In other developments : The Pentagon said that Defense Secretary Dick Cheney is considering urging Bush to order a national callup of armed forces reserves for active duty because of the drain on units sending soldiers abroad,considering,0.52,1,1
247,105,AP900815-0044,In other developments : The Pentagon said that Defense Secretary Dick Cheney is considering urging Bush to order a national callup of armed forces reserves for active duty because of the drain on units sending soldiers abroad,callup,0.35,1,1
247,106,AP900816-0139,We 're there to stay for a fairly lengthy period,stay,0.73,1,1
247,110,Wsj_0610,Mr. Maxwell said he would n't be surprised if over the next two years or so General Mills ' share increased to 30 % or more .,increased,0.7,1,1
247,111,wsj_0568,"Just clobbered """" said Ulric Weil an analyst at Weil amp Associates who had once been high on the company .",clobbered,0.76,0,1
247,112,wsj_0555,Waxman sells a variety of hardware products for the home repair market,sells,0.9,0,1
247,114,APW19980306.1001,"We are going to maintain our forces in the region for the foreseeable future """" said spokesman Kenneth Bacon .",maintain,0.7,1,1
247,114,APW19980306.1001,"We are going to maintain our forces in the region for the foreseeable future """" said spokesman Kenneth Bacon .",forces,0.5,0,0
247,115,APW19980418.0210,Farkas expressed the hope he one day follow in the footsteps of fellow astronaut John Glenn who at 77 is about to go into space again .,expressed,0.55,1,1
247,116,wsj_0781,Yesterday Compaq plunged further closing at $ 100 a share off $ 8.625 a share on volume of 2633700 shares .,plunged,0.82,1,1
247,117,APW19980213.1310,The idea of a republic will fall to dust through the grace of almighty God,fall,0.73,1,1
247,119,wsj_1038,Initially the company said it will close its commercial real-estate lending division and stop originating new leases at its commercial lease subsidiary .,close,0.49,1,1
247,119,wsj_1038,Initially the company said it will close its commercial real-estate lending division and stop originating new leases at its commercial lease subsidiary .,originating,0.41,1,1
247,120,wsj_0325,During the third quarter the company charged about $ 46 million against earnings in reducing goodwill added $ 20 million to its general loan loss reserves and established a $ 30 million reserve for its high-yield bond portfolio .,added,0.52,1,1
247,120,wsj_0325,During the third quarter the company charged about $ 46 million against earnings in reducing goodwill added $ 20 million to its general loan loss reserves and established a $ 30 million reserve for its high-yield bond portfolio .,charged,0.42,1,1
247,120,wsj_0325,During the third quarter the company charged about $ 46 million against earnings in reducing goodwill added $ 20 million to its general loan loss reserves and established a $ 30 million reserve for its high-yield bond portfolio .,established,0.42,1,1
247,121,wsj_0778,According to department policy prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made .,seizure,0.49,1,1
247,122,WSJ900813-0157,Then yesterday he tried to entice Arab leaders with his proposal for a diplomatic solution linking his occupation of Kuwait with Israel 's occupation of the West Bank .,proposal,0.54,1,1
247,123,wsj_0938,If a bid materializes at that price shareholders will have every reason to be glad but the question of financing still remains .,materializes,0.67,1,1
247,125,wsj_0167,RMS International Inc. Hasbrouk Heights N.J. facing a cash-flow squeeze said it is seeking other financing sources and waivers from debenture holders .,seeking,0.59,1,1
247,126,wsj_0520,Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares or 10.4 % of the 9.6 million outstanding .,buy,0.54,1,1
247,126,wsj_0520,Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares or 10.4 % of the 9.6 million outstanding .,responded,0.46,1,1
247,131,wsj_0810,The Paribas offer values Navigation Mixte at about 23 billion francs depending on how many of Navigation Mixte 's warrants are converted into shares during the takeover battle .,converted,0.62,0,1
247,131,wsj_0810,The Paribas offer values Navigation Mixte at about 23 billion francs depending on how many of Navigation Mixte 's warrants are converted into shares during the takeover battle .,takeover,0.48,0,1
247,132,wsj_0376,Courtaulds Chairman and Chief Executive Sir Christopher Hogg will remain in both posts at the surviving chemical company after the spinoff,remain,0.74,1,1
247,133,wsj_0171,"The thrift said that """" after these charges and assuming no dramatic fluctuation in interest rates the association expects to achieve near record earnings in 1990 . """"",earnings,0.5,1,1
247,135,AP900815-0044,Truckloads of goods rolled into Iraq from Jordan on Tuesday and Iraqi-bound cargo was unloaded from ships at the Red Sea port ofAqaba despite the U.N.-ordered sanctions,rolled,0.57,1,1
247,135,AP900815-0044,Truckloads of goods rolled into Iraq from Jordan on Tuesday and Iraqi-bound cargo was unloaded from ships at the Red Sea port ofAqaba despite the U.N.-ordered sanctions,unloaded,0.57,1,1
247,137,wsj_0786,In January American Medical brought in a new chief executive officer Richard A. Gilleland 45 who will remain as chairman president and chief executive .,brought,0.47,1,1
247,138,wsj_0171,The thrift has assets of $ 3.2 billion,has,0.66,1,1
247,141,ABC19980304.1830.1636,Ned Potter ABC News .,News,0.88,0,0
247,142,WSJ900813-0157,They are n't being allowed to leave and could become hostages,allowed,0.65,1,1
247,142,WSJ900813-0157,They are n't being allowed to leave and could become hostages,become,0.41,1,1
247,143,APW19980501.0480,With intranets in place it is only logical for organisations to respectively link the network to other companies ' for extended business purposes through extranets .,link,0.75,1,1
247,144,wsj_0555,Waxman Industries Inc. said holders of $ 6542000 face amount of its 6 1/4 % convertible subordinated debentures due March 15 2007 have elected to convert the debt into about 683000 common shares .,elected,0.53,1,1
247,145,APW19980418.0210,However cited by District of Columbia traffic police in December for driving under the influence of alcohol Farkas was ordered home and retired .,driving,0.49,1,1
247,145,APW19980418.0210,However cited by District of Columbia traffic police in December for driving under the influence of alcohol Farkas was ordered home and retired .,ordered,0.49,1,1
247,146,WSJ910225-0066,Some analysts say he appeared to be relying on a smaller and smaller circle of close advisers and relatives,relying,0.71,1,1
247,146,WSJ910225-0066,Some analysts say he appeared to be relying on a smaller and smaller circle of close advisers and relatives,appeared,0.56,1,1
247,147,wsj_1035,"Profit also suffered because of """" intense """" discounting in its long-haul trucking business the company said .",discounting,0.68,1,1
247,147,wsj_1035,"Profit also suffered because of """" intense """" discounting in its long-haul trucking business the company said .",suffered,0.57,1,1
247,148,CNN19980222.1130.0084,Annan wrapped up a three hour meeting with Iraqi president Saddam Hussein in Baghdad today,meeting,0.85,1,1
247,149,wsj_0781,An IBM spokeswoman said the company told customers Monday about the bugs and temporarily stopped shipping the product,stopped,0.54,1,1
247,149,wsj_0781,An IBM spokeswoman said the company told customers Monday about the bugs and temporarily stopped shipping the product,shipping,0.46,1,1
247,149,wsj_0781,An IBM spokeswoman said the company told customers Monday about the bugs and temporarily stopped shipping the product,told,0.46,1,1
247,149,wsj_0781,An IBM spokeswoman said the company told customers Monday about the bugs and temporarily stopped shipping the product,said,0.38,1,1
247,150,wsj_0762,The company said the move recognizes its strong financial position,move,0.85,1,1
247,151,AP900816-0139,"Very few """" of the 2500 Americans in occupied Kuwait complied with the order a senior U.S. official told The Associated Press .",complied,0.66,1,1
247,152,Wsj_0356,The plan provides for the distribution of one common stock-purchase right as a dividend for each share of common outstanding,distribution,0.95,0,1
247,155,wsj_0151,But Mr. Ackerman said the buy-back and the above-market price paid prove that Mr. Edelman is running scared .,buy-back,0.62,1,1
247,155,wsj_0151,But Mr. Ackerman said the buy-back and the above-market price paid prove that Mr. Edelman is running scared .,running,0.47,1,1
247,156,wsj_0685,NW Corp. said the final step in the acquisition of the company has been completed with the merger of CNW with a subsidiary of Chicago amp North Western Holdings Corp,acquisition,0.63,1,1
247,157,PRI19980115.2000.0186,Now the ninth US circuit court of appeals has ruled that the original appeal was flawed since it brought up issues that had not been raised before,appeal,0.58,1,1
247,158,wsj_1042,About 1.1 million Class C warrants were issued the company said .,issued,0.79,1,1
247,159,wsj_0568,The quarter was terrible and the future looks anything but encouraging .,[NONE],0.67,1,1
247,160,wsj_0026,Imports of the types of watches that now will be eligible for duty-free treatment totaled about $ 37.3 million in 1988 a relatively small share of the $ 1.5 billion in U.S. watch imports that year according to an aide to U.S. Trade Representative Carla Hills .,Imports,0.66,0,1
247,160,wsj_0026,Imports of the types of watches that now will be eligible for duty-free treatment totaled about $ 37.3 million in 1988 a relatively small share of the $ 1.5 billion in U.S. watch imports that year according to an aide to U.S. Trade Representative Carla Hills .,eligible,0.53,1,1
247,161,wsj_0006,Pacific First Financial Corp. said shareholders approved its acquisition by Royal Trustco Ltd. of Toronto for $ 27 a share or $ 212 million .,acquisition,0.71,1,1
247,161,wsj_0006,Pacific First Financial Corp. said shareholders approved its acquisition by Royal Trustco Ltd. of Toronto for $ 27 a share or $ 212 million .,approved,0.51,1,1
247,162,wsj_0184,The program available to Upjohn employees 55 years old or older could increase an individual 's retirement benefits 10 % to 20 % .,increase,0.78,1,1
247,163,wsj_0751,The FDIC cleared the move yesterday and the banks must wait at least 30 days before closing the purchase .,closing,0.52,1,1
247,164,wsj_0132,The charges were offset in part by a gain from the sale of the company 's construction division,offset,0.5,1,1
247,164,wsj_0132,The charges were offset in part by a gain from the sale of the company 's construction division,sale,0.5,1,1
247,166,NYT19980212.0019,NEW YORK _ A Brooklyn woman who was watching her clothes dry in a laundromat was killed Thursday evening when two would-be robbers emptied their pistols into the store the police said .,killed,0.5,1,1
247,166,NYT19980212.0019,NEW YORK _ A Brooklyn woman who was watching her clothes dry in a laundromat was killed Thursday evening when two would-be robbers emptied their pistols into the store the police said .,watching,0.43,1,1
247,167,WSJ910225-0066,U.S. Marines were said to have breached troublesome mine fields along the Iraqi lines but Pentagon officials said no amphibious assault on Kuwait 's beaches had begun,breached,0.66,1,1
247,168,wsj_0159,D Acquisition said the extension is to allow this process to be completed,completed,0.53,1,1
247,168,wsj_0159,D Acquisition said the extension is to allow this process to be completed,extension,0.53,1,1
247,169,VOA19980303.1600.2745,The Internet has certainly helped uh hate mongers to organize and uh to feel that they are part of a larger community even if uh they are essentially uh you know angry people sitting in their bedrooms uh all alone .,organize,0.64,1,1
247,170,wsj_0520,Nashua whose major business is selling copiers facsimile machines and related supplies said Reiss amp Co.,said,0.7,1,1
247,171,wsj_1006,The non-food operations accounted for about 27 % of Provigo 's 7.38 billion Canadian dollars ( US $ 6.3 billion ) in sales in the latest fiscal year,operations,0.65,0,1
247,172,VOA19980501.1800.0355,At a news conference with US Vice President Al Gore in Jerusalem Mr. Netanyahu suggested Israel might be willing to move a little on issues holding up peace but he said he expects an equal effort from the Palestinians .,move,0.42,1,1
247,172,VOA19980501.1800.0355,At a news conference with US Vice President Al Gore in Jerusalem Mr. Netanyahu suggested Israel might be willing to move a little on issues holding up peace but he said he expects an equal effort from the Palestinians .,said,0.42,1,1
247,172,VOA19980501.1800.0355,At a news conference with US Vice President Al Gore in Jerusalem Mr. Netanyahu suggested Israel might be willing to move a little on issues holding up peace but he said he expects an equal effort from the Palestinians .,suggested,0.42,1,1
247,172,VOA19980501.1800.0355,At a news conference with US Vice President Al Gore in Jerusalem Mr. Netanyahu suggested Israel might be willing to move a little on issues holding up peace but he said he expects an equal effort from the Palestinians .,willing,0.35,1,1
247,173,APW19980219.0476,In July last year in Phnom Penh Cambodia 's capital Second Prime Minister Hun Sen staged a successful coup d ' etat against First Prime Minister Prince Norodom Ranariddh .,coup,0.52,1,1
247,173,APW19980219.0476,In July last year in Phnom Penh Cambodia 's capital Second Prime Minister Hun Sen staged a successful coup d ' etat against First Prime Minister Prince Norodom Ranariddh .,staged,0.45,1,1
247,174,CNN19980227.2130.0067,And just last month an off duty policeman is killed when a bomb explodes at another abortion clinic .,killed,0.69,1,1
247,174,CNN19980227.2130.0067,And just last month an off duty policeman is killed when a bomb explodes at another abortion clinic .,explodes,0.61,1,1
245,176,AP900815-0044,The U.N. Security Council on Aug . 6 ordered a global embargo on trade with Iraq as punishment for seizing Kuwait,embargo,0.62,1,1
245,176,AP900815-0044,The U.N. Security Council on Aug . 6 ordered a global embargo on trade with Iraq as punishment for seizing Kuwait,ordered,0.53,1,1
245,177,wsj_0032,Montedison currently owns about 72 % of Erbamont 's common shares outstanding,owns,0.95,1,1
245,178,VOA19980501.1800.0355,Mr. Gore called on Israel to continue taking risks for peace,called,0.65,1,1
245,180,wsj_0557,The candy businesses had sales of about $ 154 million last year which was roughly 12 % of total revenue for RJR 's Planters LifeSavers unit according to a memorandum distributed by RJR 's owner Kohlberg Kravis Roberts amp Co. to bankers last December .,sales,0.76,1,1
245,181,wsj_0586,Traders said the continued turbulence in other markets coupled with the drop in London following the Lawson resignation were responsible .,turbulence,0.58,1,1
245,181,wsj_0586,Traders said the continued turbulence in other markets coupled with the drop in London following the Lawson resignation were responsible .,resignation,0.47,1,1
245,182,APW19980306.1001,"All sites were inspected to the satisfaction of the inspection team and with full cooperation of Iraqi authorities """" Dacey said .",inspected,0.87,1,1
245,183,Wsj_0811,The zero-coupon subordinated notes have no periodic interest payments,payments,0.75,1,1
245,184,wsj_0991,Total Assets Protection Inc. rebounding from its earlier loss expects to report earnings from operations of about $ 200000 for the third quarter J.C. Matlock chairman said .,earnings,0.38,1,1
245,184,wsj_0991,Total Assets Protection Inc. rebounding from its earlier loss expects to report earnings from operations of about $ 200000 for the third quarter J.C. Matlock chairman said .,loss,0.38,1,1
245,184,wsj_0991,Total Assets Protection Inc. rebounding from its earlier loss expects to report earnings from operations of about $ 200000 for the third quarter J.C. Matlock chairman said .,rebounding,0.38,1,1
245,184,wsj_0991,Total Assets Protection Inc. rebounding from its earlier loss expects to report earnings from operations of about $ 200000 for the third quarter J.C. Matlock chairman said .,report,0.38,1,1
245,185,wsj_0706,Earlier this month Security Pacific which is among the 10 largest bank holding companies in the U.S. completed the acquisition of San Diego-based Southwest Bancorp .,completed,0.79,1,1
245,185,wsj_0706,Earlier this month Security Pacific which is among the 10 largest bank holding companies in the U.S. completed the acquisition of San Diego-based Southwest Bancorp .,acquisition,0.57,1,1
245,186,wsj_0583,"Our company has not been able to cope very effectively with """" changes in the marketplace said Ryosuke Ito Sansui 's president .",changes,0.81,1,1
245,187,APW19980219.0476,But the group began to fall apart in mid-1996 after the defection of one of its top leaders Ieng Sary .,defection,0.51,1,1
245,187,APW19980219.0476,But the group began to fall apart in mid-1996 after the defection of one of its top leaders Ieng Sary .,fall,0.51,1,1
245,187,APW19980219.0476,But the group began to fall apart in mid-1996 after the defection of one of its top leaders Ieng Sary .,began,0.43,1,1
245,188,wsj_0938,Mr. Drabinsky who would have had the right to vote those shares for two years said the purchase subsequently rejected by regulators was aimed at consolidating his control of the company .,purchase,0.64,1,1
246,189,wsj_0791,Yesterday it closed at $ 4.375 a share up $ 1.125 in national over-the-counter trading .,closed,0.76,1,1
246,190,PRI19980303.2000.2550,We do not further the purpose of human rights in the world by violating the human rights under our own constitution,violating,0.63,1,1
246,192,Wsj_0816,In late New York trading the dollar was at 1.8400 marks and 142.10 yen compared with 1.8353 marks and 141.52 yen Wednesday,trading,0.89,0,1
246,193,AP900815-0044,CBS News report citing unidentified Jordanian sources said that Saddam 's message called for an international conference to be convened to discuss an Iraqi withdrawal from Kuwait,withdrawal,0.42,1,1
246,194,wsj_0568,He asked,asked,0.97,1,1
246,195,PRI19980216.2000.0170,We 're going to fight it,fight,0.9,1,1
246,196,NYT19980424.0421,Butinstead of providing the votes to strike it down they chose to uphold it on the flimsy ground that because the sex of the parent and not the child made the difference under the law the plaintiff did not have standing to bring the case .,uphold,0.46,1,1
246,196,NYT19980424.0421,Butinstead of providing the votes to strike it down they chose to uphold it on the flimsy ground that because the sex of the parent and not the child made the difference under the law the plaintiff did not have standing to bring the case .,chose,0.35,1,1
246,196,NYT19980424.0421,Butinstead of providing the votes to strike it down they chose to uphold it on the flimsy ground that because the sex of the parent and not the child made the difference under the law the plaintiff did not have standing to bring the case .,strike,0.35,1,1
246,197,wsj_0171,The company said the one-time provision would substantially eliminate all future losses at the unit,eliminate,0.71,1,1
246,197,wsj_0171,The company said the one-time provision would substantially eliminate all future losses at the unit,provision,0.47,1,1
246,198,WSJ910225-0066,"Secretary of State James Baker said on ABC - TV 's """" This Week With David Brinkley """" that the series of United Nations resolutions condemning Iraq 's invasion of Kuwait """" imply that the restoration of peace and stability in the Gulf would be a heck of a lot easier if he and that leadership were not in power in Iraq . """"",invasion,0.53,0,1
245,1,wsj_0173,The Avon Conn . company 's stock hit a high in 1983 after it unveiled its Adam home computer but the product was plagued with glitches and the company 's fortunes plunged .,[NONE],0,0,0
245,5,wsj_0505,They said they expect the transaction to be completed by Dec . 15,[NONE],0,0,0
